TransectID,PLOT,TAG,SPECIES,TRANSECT,METER,CanopyCover,slope,aspect,DBH,Lat,Long,y.utm,x.utm,LATE.2011,MYCELIA.LATE.11,MLG.LATE.11,PEAK.2011,MYCELIA.PEAK.11,MLG.PEAK.11,EARLY.2011,MYCELIA.EARLY.11,MLG.EARLY.11,LATE.2010,MYCELIA.LATE.10,MLG.LATE.10,PEAK.2010,MYCELIA.PEAK.10,MLG.PEAK.10,EARLY.2010,MYCELIA.EARLY.10,MLG.EARLY.10,LATE.2009,MYCELIA.LATE.09,MLG.LATE.09,PEAK.2009,MYCELIA.PEAK.09,MLG.PEAK.09,EARLY.2009,MYCELIA.EARLY.09,MLG.EARLY.2009,northness,eastness,BA.123raw,Dens.123raw,BA.123ha,Dens.123ha,have6t,Dens.456raw,BA.456raw,BA.allTR.ha,Dens.allTR.ha,BA.Tr,Dens.Tr,plot,transect,time,pcr.result,Season,Year,timepoint,incidence,hot.transect,hs.plot
0-1,0,754,UMCA,1,0,96.8725,32,354,26.8,37.53430598,-122.3765065,4154329.415,555086.8621,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,0,0,0
0-1,0,754,UMCA,1,0,96.8725,32,354,26.8,37.53430598,-122.3765065,4154329.415,555086.8621,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.EARLY.09,neg,early,2009,1,0,0,0
0-1,0,754,UMCA,1,0,96.8725,32,354,26.8,37.53430598,-122.3765065,4154329.415,555086.8621,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.PEAK.2012,neg,peak,2012,10,0,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.LATE.11,pram,late,2011,9,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.11,culture,peak,2011,8,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.EARLY.11,pram,early,2011,7,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.LATE.10,na,late,2010,6,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.10,neg,peak,2010,5,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.EARLY.10,na,early,2010,4,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.LATE.09,neg,late,2009,3,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.09,neg,peak,2009,2,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.EARLY.09,neg,early,2009,1,2,0,0
0-2,0,785,UMCA,2,50,89.575,32,324,24.9,37.53435594,-122.3760673,4154335.215,555125.63,Y,NA,NA,Y,X,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.914730178,-0.404065219,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.2012,culture,peak,2012,10,2,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.LATE.11,culture,late,2011,9,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.11,culture,peak,2011,8,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.EARLY.11,culture,early,2011,7,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.LATE.10,neg,late,2010,6,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.10,neg,peak,2010,5,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.EARLY.10,neg,early,2010,4,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.LATE.09,pram,late,2009,3,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.09,neg,peak,2009,2,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.EARLY.09,pram,early,2009,1,3,0,0
0-2,0,788,UMCA,2,30,98.9575,22,355,51.3,37.5342562,-122.3762166,4154324.062,555112.5073,Y,X,NA,Y,X,NA,Y,X,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-1,-3.01E-05,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.558602663,7,0,2,PCR.RESULT.PEAK.2012,neg,peak,2012,10,3,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.LATE.11,pram,late,2011,9,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.PEAK.11,neg,peak,2011,8,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.EARLY.11,pram,early,2011,7,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.LATE.10,neg,late,2010,6,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.PEAK.10,neg,peak,2010,5,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.EARLY.10,na,early,2010,4,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.LATE.09,neg,late,2009,3,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.PEAK.09,neg,peak,2009,2,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.EARLY.09,na,early,2009,1,0,0,0
0-1,0,797,UMCA,1,5,95.83,32,354,31,37.53418998,-122.376587,4154316.498,555079.8308,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,N,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,1.494474475,23,0,1,PCR.RESULT.PEAK.2012,neg,peak,2012,10,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.LATE.11,na,late,2011,9,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.11,neg,peak,2011,8,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.EARLY.11,na,early,2011,7,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.LATE.10,na,late,2010,6,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.10,na,peak,2010,5,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.EARLY.10,na,early,2010,4,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.LATE.09,neg,late,2009,3,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.09,pram,peak,2009,2,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.EARLY.09,neg,early,2009,1,0,0,0
0-5,0,2038,UMCA,5,20,100,33,94,14,37.53436575,-122.3763325,4154336.148,555102.1921,N,NA,NA,Y,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,0.969459367,-0.245251985,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.2012,neg,peak,2012,10,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.LATE.11,na,late,2011,9,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.11,na,peak,2011,8,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.EARLY.11,na,early,2011,7,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.LATE.10,na,late,2010,6,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.10,na,peak,2010,5,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.EARLY.10,na,early,2010,4,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.LATE.09,na,late,2009,3,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.09,na,peak,2009,2,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.EARLY.09,na,early,2009,1,0,0,0
0-5,0,2053,UMCA,5,10,NA,NA,NA,41,37.53438167,-122.3764743,4154337.831,555089.6505,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,N,NA,NA,NA,NA,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.710894508,9,0,5,PCR.RESULT.PEAK.2012,na,peak,2012,10,0,0,0
0-4,0,2060,UMCA,4,10,96.8725,32,354,23.4,37.53416081,-122.3765498,4154313.284,555083.1406,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.654165984,7,0,4,PCR.RESULT.LATE.11,pram,late,2011,9,2,0,0
0-4,0,2060,UMCA,4,10,96.8725,32,354,23.4,37.53416081,-122.3765498,4154313.284,555083.1406,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.654165984,7,0,4,PCR.RESULT.PEAK.11,culture,peak,2011,8,2,0,0
0-4,0,2060,UMCA,4,10,96.8725,32,354,23.4,37.53416081,-122.3765498,4154313.284,555083.1406,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.654165984,7,0,4,PCR.RESULT.EARLY.11,pram,early,2011,7,2,0,0
0-4,0,2060,UMCA,4,10,96.8725,32,354,23.4,37.53416081,-122.3765498,4154313.284,555083.1406,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.654165984,7,0,4,PCR.RESULT.LATE.10,na,late,2010,6,2,0,0
0-4,0,2060,UMCA,4,10,96.8725,32,354,23.4,37.53416081,-122.3765498,4154313.284,555083.1406,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.654165984,7,0,4,PCR.RESULT.PEAK.10,na,peak,2010,5,2,0,0
0-4,0,2060,UMCA,4,10,96.8725,32,354,23.4,37.53416081,-122.3765498,4154313.284,555083.1406,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.654165984,7,0,4,PCR.RESULT.EARLY.10,na,early,2010,4,2,0,0
0-4,0,2060,UMCA,4,10,96.8725,32,354,23.4,37.53416081,-122.3765498,4154313.284,555083.1406,Y,NA,NA,Y,X,NA,Y,X,NA,N,NA,NA,N,NA,NA,N,NA,NA,Y,NA,NA,Y,NA,NA,Y,NA,NA,-0.540327671,0.841454697,2.229614224,33,7.432047415,110,Y,16,1.365060492,5.991124528,81.66666667,0.654165984,7,0,4,PCR.RESULT.LATE.09,neg,late,2009,3,2,0,0
